doc_id,paper_key,title,doi,year,venue,citation_missing,citation_count,log1p_citations,title_word_count,edge_author_ids,profile_owner_ids,lab_link_ids,lab_author_names,lab_author_roles,topic_count,profile_link_count,lab_link_count,topics,title_bin,text_surprise_score,representation_contrast_proxy,role_aware_reward,reward_quadrant,author_composition
doc-10.1109/escience65000.2025.00040,doi:10.1109/escience65000.2025.00040,Leveraging Hidden Patterns in Open-Ended Community Health Workers’ Notes to Improve Prediction of Patient Readmission,10.1109/escience65000.2025.00040,2025,,False,0,0.0,15,jamshid-sourati,jamshid-sourati,jamshid-sourati,Jamshid Sourati,Affiliate Faculty,5,1,1,Algorithms and Data Compression; Machine Learning and Algorithms; Machine Learning and Data Classification; Machine Learning in Materials Science; Optimization and Search Problems,15-19 words,0.6,0.2833333333333333,0.2825,False Positive,Solo faculty
doc-10.48550/arxiv.2512.13645,doi:10.48550/arxiv.2512.13645,Linear Regression in a Nonlinear World,10.48550/arxiv.2512.13645,2025,arXiv (Cornell University),False,0,0.0,6,nadav-kunievsky,nadav-kunievsky,nadav-kunievsky,Nadav Kunievsky,Postdoctoral Scholar,5,1,1,"Economic Growth and Development; Energy, Environment, Economic Growth; Health disparities and outcomes; Intellectual Property and Patents; School Choice and Performance",<= 6 words,0.06,0.2833333333333333,0.2825,Routine,No KLab core author
doc-10.48550/arxiv.2503.02080,doi:10.48550/arxiv.2503.02080,Linear Representations of Political Perspective Emerge in Large Language Models,10.48550/arxiv.2503.02080,2025,arXiv (Cornell University),False,0,0.0,10,james-evans; aaron-schein,aaron-schein,james-evans; aaron-schein,James Evans; Aaron Schein,Director; Affiliate Faculty,9,1,2,Bayesian Methods and Mixture Models; Biomedical Text Mining and Ontologies; Complex Network Analysis Techniques; Natural Language Processing Techniques; Scientific Computing and Data Management; Scientometrics and Bibliometrics Research; Statistical Methods and Bayesian Inference; Tensor decomposition and applications; Topic Modeling,7-10 words,0.3,0.49583333333333335,0.4725,Hidden Gem,Faculty + Faculty
doc-10.1038/s41467-025-67992-y,doi:10.1038/s41467-025-67992-y,Lower-skilled occupations face greater upskilling pressure in U.S. job ads,10.1038/s41467-025-67992-y,2025,Nature Communications,False,0,0.0,11,di-tong; lingfei-wu; james-evans,di-tong,di-tong; lingfei-wu; james-evans,Di Tong; Lingfei Wu; James Evans,PhD Student; Affiliate Faculty; Director,14,1,3,Bacteriophages and microbial interactions; Big Data and Business Intelligence; Biomedical Text Mining and Ontologies; Complex Network Analysis Techniques; Entrepreneurship Studies and Influences; Geological and Geochemical Analysis; Microbial Community Ecology and Physiology; Opinion Dynamics and Social Influence; Plant Virus Research Studies; Scientific Computing and Data Management; Scientometrics and Bibliometrics Research; Soil Carbon and Nitrogen Dynamics,11-14 words,0.36,0.8708333333333332,0.76,Hidden Gem,Mixed (faculty + PhD)
doc-10.48550/arxiv.2509.23488,doi:10.48550/arxiv.2509.23488,Mapping Overlaps in Benchmarks through Perplexity in the Wild,10.48550/arxiv.2509.23488,2025,arXiv (Cornell University),False,0,0.0,9,lingfei-wu; honglin-bao; ningzi-li; james-evans,honglin-bao,lingfei-wu; honglin-bao; ningzi-li; james-evans,Lingfei Wu; Honglin Bao; Ningzi Li; James Evans,Affiliate Faculty; PhD Student; Postdoctoral Scholar; Director,15,1,4,"Artificial Intelligence in Healthcare and Education; Big Data and Business Intelligence; Biomedical Text Mining and Ontologies; Complex Network Analysis Techniques; Evolutionary Game Theory and Cooperation; Financial Literacy, Pension, Retirement Analysis; Geological and Geochemical Analysis; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Opinion Dynamics and Social Influence; Scientific Computing and Data Management; Scientometrics and Bibliometrics Research",7-10 words,0.24,0.7333333333333333,0.74,Hidden Gem,Mixed (faculty + PhD)
doc-10.4324/9781003546016-70,doi:10.4324/9781003546016-70,Measuring Vogue in American Sociology: A Computational Analysis of Disciplinary Fashion from 2011 to 2020,10.4324/9781003546016-70,2025,,False,0,0.0,15,honglin-bao,honglin-bao,honglin-bao,Honglin Bao,PhD Student,5,1,1,Artificial Intelligence in Healthcare and Education; Complex Network Analysis Techniques; Evolutionary Game Theory and Cooperation; Opinion Dynamics and Social Influence; scientometrics and bibliometrics research,15-19 words,0.6639999999999999,0.2833333333333333,0.2825,False Positive,Solo PhD student
doc-10.48550/arxiv.2504.10300,doi:10.48550/arxiv.2504.10300,Measuring amount of computation done by C.elegans using whole brain neural activity,10.48550/arxiv.2504.10300,2025,arXiv (Cornell University),False,0,0.0,13,ningzi-li; david-wolpert,david-wolpert,ningzi-li; david-wolpert,Ningzi Li; David Wolpert,Postdoctoral Scholar; Affiliate Faculty,8,1,2,"Advanced Thermodynamics and Statistical Mechanics; Computability, Logic, AI Algorithms; Financial Literacy, Pension, Retirement Analysis; Game Theory and Applications; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Neural Networks and Applications; Quantum Computing Algorithms and Architecture",11-14 words,0.48,0.4583333333333333,0.44999999999999996,False Positive,Solo faculty
doc-10.48550/arxiv.2503.21114,doi:10.48550/arxiv.2503.21114,Measuring and Analyzing Subjective Uncertainty in Scientific Communications,10.48550/arxiv.2503.21114,2025,arXiv (Cornell University),False,0,0.0,8,jamshid-sourati,jamshid-sourati,jamshid-sourati,Jamshid Sourati,Affiliate Faculty,5,1,1,Algorithms and Data Compression; Machine Learning and Algorithms; Machine Learning and Data Classification; Machine Learning in Materials Science; Optimization and Search Problems,7-10 words,0.204,0.2833333333333333,0.2825,Routine,Solo faculty
doc-10.1063/5.0275159,doi:10.1063/5.0275159,Mechanism of fault rockburst-induced coal and gas outburst: Mine accident’s reconstruction via a coupled model of compound disasters,10.1063/5.0275159,2025,AIP Advances,False,0,0.0,19,lingfei-wu; ningzi-li,lingfei-wu,lingfei-wu; ningzi-li,Lingfei Wu; Ningzi Li,Affiliate Faculty; Postdoctoral Scholar,8,1,2,"Big Data and Business Intelligence; Complex Network Analysis Techniques; Financial Literacy, Pension, Retirement Analysis; Geological and Geochemical Analysis; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Opinion Dynamics and Social Influence; earthquake and tectonic studies",15-19 words,0.9279999999999999,0.4583333333333333,0.44999999999999996,False Positive,Solo faculty
doc-10.48550/arxiv.2512.09085,doi:10.48550/arxiv.2512.09085,Mental Models of Autonomy and Sentience Shape Reactions to AI,10.48550/arxiv.2512.09085,2025,arXiv (Cornell University),False,0,0.0,10,daniel-holz; jacy-anthis,jacy-anthis,daniel-holz; jacy-anthis,Daniel Holz; Jacy Anthis,Affiliate Faculty; PhD Student,10,1,2,Animal Behavior and Welfare Studies; Astrophysical Phenomena and Observations; Cosmology and Gravitation Theories; Death Anxiety and Social Exclusion; Ethics and Social Impacts of AI; Gamma-ray bursts and supernovae; Geophysics and Gravity Measurements; Psychology of Moral and Emotional Judgment; Pulsars and Gravitational Waves Research; Social and Intergroup Psychology,7-10 words,0.324,0.5333333333333333,0.495,Hidden Gem,Mixed (faculty + PhD)
doc-10.21203/rs.3.rs-7539099/v1,doi:10.21203/rs.3.rs-7539099/v1,Meta-Predictions Enhance Social Learning,10.21203/rs.3.rs-7539099/v1,2025,,False,0,0.0,4,douglas-guilbeault; doug-guilbeault,doug-guilbeault; douglas-guilbeault,douglas-guilbeault; doug-guilbeault,Douglas Guilbeault; Doug Guilbeault,Affiliate Faculty; Affiliate Faculty,5,2,2,"Categorization, perception, and language; Color perception and design; Language, Metaphor, and Cognition; Misinformation and Its Impacts; Opinion Dynamics and Social Influence",<= 6 words,0.0,0.31666666666666665,0.3524999999999999,Routine,Faculty + Faculty
doc-10.48550/arxiv.2511.16997,doi:10.48550/arxiv.2511.16997,MirrorMind: Empowering OmniScientist with the Expert Perspectives and Collective Knowledge of Human Scientists,10.48550/arxiv.2511.16997,2025,arXiv (Cornell University),False,0,0.0,13,chen-lin; fengli-xu,fengli-xu,chen-lin; fengli-xu,Chen Lin; Fengli Xu,PhD Student; Affiliate Faculty,10,1,2,Atomic and Molecular Physics; COVID-19 epidemiological studies; Cavitation Phenomena in Pumps; Complex Network Analysis Techniques; Fluid Dynamics Simulations and Interactions; Human Mobility and Location-Based Analysis; Hydraulic and Pneumatic Systems; Personality Disorders and Psychopathology; Traffic Prediction and Management Techniques; Urban Transport and Accessibility,11-14 words,0.568,0.5333333333333333,0.495,Aligned Surprise,Mixed (faculty + PhD)
doc-10.48550/arxiv.2509.24216,doi:10.48550/arxiv.2509.24216,MoVa: Towards Generalizable Classification of Human Morals and Values,10.48550/arxiv.2509.24216,2025,arXiv (Cornell University),False,0,0.0,9,chen-lin; ningzi-li; chenhao-tan,chenhao-tan,chen-lin; ningzi-li; chenhao-tan,Chen Lin; Ningzi Li; Chenhao Tan,PhD Student; Postdoctoral Scholar; Affiliate Faculty,13,1,3,"Atomic and Molecular Physics; Cavitation Phenomena in Pumps; Complex Network Analysis Techniques; Explainable Artificial Intelligence (XAI); Financial Literacy, Pension, Retirement Analysis; Fluid Dynamics Simulations and Interactions; Hydraulic and Pneumatic Systems; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Natural Language Processing Techniques; Opinion Dynamics and Social Influence; Personality Disorders and Psychopathology",7-10 words,0.328,0.6708333333333333,0.64,Hidden Gem,Mixed (faculty + PhD)
doc-10.1167/jov.25.9.2170,doi:10.1167/jov.25.9.2170,Modeling subjective and objective face memorability in a common latent space,10.1167/jov.25.9.2170,2025,Journal of Vision,False,0,0.0,11,nakwon-rim,nakwon-rim,nakwon-rim,Nakwon Rim,PhD Student,5,1,1,Aesthetic Perception and Analysis; Crime Patterns and Interventions; Mental Health Research Topics; Neural and Behavioral Psychology Studies; Urban Green Space and Health,11-14 words,0.384,0.2833333333333333,0.2825,Routine,Solo PhD student
doc-10.1088/1742-6596/3004/1/012004,doi:10.1088/1742-6596/3004/1/012004,Modified Possibilistic Fuzzy C-means Clustering Driven by Weighted Residuals for Image Segmentation,10.1088/1742-6596/3004/1/012004,2025,Journal of Physics Conference Series,False,1,0.6931471805599453,12,di-tong; haizi-yu,di-tong,di-tong; haizi-yu,Di Tong; Haizi Yu,PhD Student; Affiliate Researcher,10,1,2,Bacteriophages and microbial interactions; Complex Network Analysis Techniques; Entrepreneurship Studies and Influences; Microbial Community Ecology and Physiology; Music Technology and Sound Studies; Music and Audio Processing; Neural Networks and Applications; Plant Virus Research Studies; Rough Sets and Fuzzy Logic; Soil Carbon and Nitrogen Dynamics,11-14 words,0.42,0.5333333333333333,0.495,Hidden Gem,Solo PhD student
doc-10.1016/j.ijedudev.2025.103366,doi:10.1016/j.ijedudev.2025.103366,"More investment, more engagement? Analyzing dialogic behavior in online one-to-one tutoring among different payment mechanisms",10.1016/j.ijedudev.2025.103366,2025,International Journal of Educational Development,False,0,0.0,16,rui-wang; yuanyi-zhen; ben-blaiszik,yuanyi-zhen,rui-wang; yuanyi-zhen; ben-blaiszik,Rui Wang; Yuanyi Zhen; Ben Blaiszik,PhD Student; PhD Student; Affiliate Faculty,15,1,3,Computational Drug Discovery Methods; Cooperative Communication and Network Coding; Distributed and Parallel Computing Systems; Global Educational Reforms and Inequalities; Heme Oxygenase-1 and Carbon Monoxide; Innovative Teaching and Learning Methods; Ion channel regulation and function; Machine Learning in Materials Science; Neuroscience of respiration and sleep; Nitric Oxide and Endothelin Effects; Online Learning and Analytics; Polymer composites and self-healing,15-19 words,0.7053333333333333,0.6083333333333333,0.5399999999999999,Aligned Surprise,Mixed (faculty + PhD)
doc-10.20944/preprints202511.0128.v1,doi:10.20944/preprints202511.0128.v1,Multi-Modal Contextual Reasoning for Neurological Disease Diagnosis with Vision-Language-Tabular Transformers,10.20944/preprints202511.0128.v1,2025,Preprints.org,False,0,0.0,11,bowen-lou,bowen-lou,bowen-lou,Bowen Lou,Affiliate Faculty,5,1,1,Big Data and Business Intelligence; Digital Platforms and Economics; Employer Branding and e-HRM; Innovation and Knowledge Management; Private Equity and Venture Capital,11-14 words,0.36,0.2833333333333333,0.2825,Routine,Solo faculty
doc-10.1145/3715928.3737492,doi:10.1145/3715928.3737492,Multiplatform Early Predictors of Academic Articles' Visibility and Citations,10.1145/3715928.3737492,2025,Deep Blue (University of Michigan),False,0,0.0,9,haohan-shi; daniel-holz,haohan-shi,haohan-shi; daniel-holz,Haohan Shi; Daniel Holz,Alumni; Affiliate Faculty,10,1,2,Academic Writing and Publishing; Advanced Text Analysis Techniques; Astrophysical Phenomena and Observations; Cosmology and Gravitation Theories; Gamma-ray bursts and supernovae; Geophysics and Gravity Measurements; Hate Speech and Cyberbullying Detection; Misinformation and Its Impacts; Pulsars and Gravitational Waves Research; Social Media and Politics,7-10 words,0.264,0.5333333333333333,0.495,Hidden Gem,Solo faculty
doc-10.5121/csit.2025.1518,doi:10.5121/csit.2025.1518,Natural Language Processing and Computational Linguistics,10.5121/csit.2025.1518,2025,,False,2,1.0986122886681098,6,bhargav-desikan,bhargav-desikan,bhargav-desikan,Bhargav Desikan,Affiliate Researcher,5,1,1,"Categorization, perception, and language; Color perception and design; Data Stream Mining Techniques; Language, Metaphor, and Cognition; Machine Learning in Materials Science",<= 6 words,0.08399999999999999,0.2833333333333333,0.2825,Routine,No KLab core author
doc-10.1556/2054.2025.00441,doi:10.1556/2054.2025.00441,Natural language analysis of the structure of altered states of consciousness,10.1556/2054.2025.00441,2025,Journal of Psychedelic Studies,False,0,0.0,11,bhargav-desikan,bhargav-desikan,bhargav-desikan,Bhargav Desikan,Affiliate Researcher,5,1,1,"Categorization, perception, and language; Color perception and design; Data Stream Mining Techniques; Language, Metaphor, and Cognition; Machine Learning in Materials Science",11-14 words,0.36,0.2833333333333333,0.2825,Routine,No KLab core author
doc-10.31234/osf.io/xw3ek_v1,doi:10.31234/osf.io/xw3ek_v1,Natural scenes are more compressible and less memorable than human-made scenes,10.31234/osf.io/xw3ek_v1,2025,,False,1,0.6931471805599453,11,nakwon-rim,nakwon-rim,nakwon-rim,Nakwon Rim,PhD Student,5,1,1,Aesthetic Perception and Analysis; Crime Patterns and Interventions; Mental Health Research Topics; Neural and Behavioral Psychology Studies; Urban Green Space and Health,11-14 words,0.384,0.2833333333333333,0.2825,Routine,Solo PhD student
doc-10.1002/oby.70040,doi:10.1002/oby.70040,Neural Network Dysregulation in Female Abdominal Obesity: Distinct Functional Connectivity in Different Appetite Subtypes,10.1002/oby.70040,2025,Obesity,False,0,0.0,14,ningzi-li; zhao-wang; muhua-huang; ziwen-chen,ziwen-chen,ningzi-li; zhao-wang; muhua-huang; ziwen-chen,Ningzi Li; Zhao Wang; Muhua Huang; Ziwen Chen,Postdoctoral Scholar; Affiliate Faculty; Masters Student; PhD Student,18,1,4,"Advanced Neuroimaging Techniques and Applications; Advanced Polymer Synthesis and Characterization; Advanced biosensing and bioanalysis techniques; Ferroptosis and cancer prognosis; Financial Literacy, Pension, Retirement Analysis; Functional Brain Connectivity Studies; Intergenerational Family Dynamics and Caregiving; Microfinance and Financial Inclusion; Multiple Sclerosis Research Studies; Neural dynamics and brain function; Nuclear Receptors and Signaling; Photoreceptor and optogenetics research",11-14 words,0.6040000000000001,0.7333333333333333,0.74,Aligned Surprise,Mixed (faculty + PhD)
doc-10.1103/physrevd.111.044041,doi:10.1103/physrevd.111.044041,New probe of gravitational parity violation through nonobservation of the stochastic gravitational-wave background,10.1103/physrevd.111.044041,2025,Physical review. D/Physical review. D.,False,7,2.0794415416798357,13,daniel-holz; nicolás-torres-echeverry,daniel-holz,daniel-holz; nicolás-torres-echeverry,Daniel Holz; Nicolás Torres-Echeverry,Affiliate Faculty; PhD Student,8,1,2,Astrophysical Phenomena and Observations; Cosmology and Gravitation Theories; Gamma-ray bursts and supernovae; Geophysics and Gravity Measurements; Media Influence and Politics; Politics and Society in Latin America; Pulsars and Gravitational Waves Research; Social Media and Politics,11-14 words,0.48,0.4583333333333333,0.44999999999999996,False Positive,Mixed (faculty + PhD)
